"Index","Name","Url","FinalGrade","FunctionalClass","ResultTiles","TestedCategory","NetworkClass1","Status1","NetworkClass2","Status2","FinalUrl","Error"
"347","漫画库","https://www.mhku.net","失效","NoResultsOrError","0","最新更新","Blocked","","Blocked","","https://www.mhku.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""请求的名称有效，但是找不到请求的类型的数据。 (www.mhku.net:443)""
 ---> System.Net.Http.HttpRequestException: 请求的名称有效，但是找不到请求的类型的数据。 (www.mhku.net:443)
 ---> System.Net.Sockets.SocketException (11004): 请求的名称有效，但是找不到请求的类型的数据。
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Http.HttpConnectionPool.ConnectToTc"
"348","风之动漫","https://manhua.fffdm.com","部分可用","NoResultsOrError","0","日漫","Reachable","200","Reachable","200","https://manhua.fffdm.com/",""
"349","动漫戏说","https://comic.acgn.cc","可用","BrowseWorks","20","冒險","Reachable","200","Reachable","200","https://comic.acgn.cc/",""
"350","漫画柜","https://www.mhgui.com","部分可用","NoResultsOrError","0","全部","Blocked","403","Blocked","403","https://www.mhgui.com/",""
"351","漫画柜（PC）","https://www.manhuagui.com","部分可用","NoResultsOrError","0","全部","Reachable","301","Reachable","301","https://www.manhuagui.com/",""
"352","漫畫櫃","https://tw.manhuagui.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://tw.manhuagui.com/",""
"353","Komiic漫畫","https://komiic.com","部分可用","NoResultsOrError","0","最新更新","Blocked","200","Blocked","200","https://komiic.com/",""
"354","奴奴漫画","https://www.2nunu.com","失效","SkippedNetwork","0","今日更新","Dead","","Dead","","https://www.2nunu.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"355","二次元动漫","https://www.2animx.com","失效","SkippedNetwork","0","全部","Dead","","Dead","","https://www.2animx.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"356","98漫畫網","https://www.98comic.com","部分可用","NoResultsOrError","0","最新發佈","Reachable","200","Reachable","200","https://www.98comic.com/",""
"357","動漫花園","http://share.dmhy.org","部分可用","NoResultsOrError","0","漫畫類組","Reachable","200","Reachable","200","https://share.dmhy.org/",""
"358","マンガクロス","https://mangacross.jp","部分可用","NoResultsOrError","0","掲載作品一覧","Reachable","200","Reachable","200","https://championcross.jp/",""
"359","韩漫漫画","https://www.manhwa.cc","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://www.manhwa.cc/",""
"360","韩漫热","https://www.hanmanhot.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://www.hanmanhot.com/",""
"361","哈哈韩漫","https://www.hpicc.org","部分可用","NoResultsOrError","0","每日更新","Blocked","","Blocked","","https://www.hpicc.org","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"362","急速韩漫","https://www.sckaichi.com","失效","SkippedNetwork","0","连载中","Dead","","Dead","","https://www.sckaichi.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"363","韩国污漫画","http://wuman.org","部分可用","NoResultsOrError","0","韩国漫画","Reachable","200","Reachable","200","http://wuman.org/",""
"364","乐乐韩漫","https://www.hmwu.cc","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://www.hmwu.cc/",""
"365","九九韩漫","https://www.99mh1.com","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://www.glwxye.cc:9672/",""
"366","Funbe韩漫","https://funbe578.com","失效","SkippedNetwork","0","웹툰","Dead","","Dead","","https://funbe578.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"367","蚂蚁漫画","https://m.xuxumh.com","部分可用","NoResultsOrError","0","剧情","Reachable","200","Reachable","200","https://m.xuxumh.com/",""
"368","BL漫画","https://www.ybsight.com","部分可用","NoResultsOrError","0","连载","Blocked","403","Blocked","403","https://www.ybsight.com/",""
"369","BL漫画网","https://www.kanbl.com","部分可用","NoResultsOrError","0","排行","Reachable","302","Reachable","200","https://www.kanbl.com/",""
"370","爱漫画吧","https://www.ikanm8.com","失效","SkippedNetwork","0","最新","Dead","","Dead","","https://www.ikanm8.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"371","书屋漫画","https://www.hhggm.com","部分可用","NoResultsOrError","0","最新","Reachable","200","Reachable","200","https://www.swmm.cc/",""
"372","砂之船漫画","https://www.szcdmj.com","部分可用","NoResultsOrError","0","连载","Reachable","301","Reachable","301","https://www.szcdmj.com/",""
"373","看妹子漫画","https://www.kanmeizi.cc","部分可用","NoResultsOrError","0","全部","Reachable","302","Reachable","200","https://www.kanmeizi.cc/",""
"374","CocoManga","https://cocomanga.xyz","部分可用","NoResultsOrError","0","最新发布","Reachable","200","Reachable","200","https://cocomanga.xyz/",""
"375","COMICO","http://www.comico.com.tw","失效","NoResultsOrError","0","男性排行榜","Dead","","Dead","","http://www.comico.com.tw","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"376","Toptoon","https://m.toptoon.vip","失效","NoResultsOrError","0","连载","Dead","","Dead","","https://m.toptoon.vip","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"377","Rawdevart","https://rawdevart.com","部分可用","NoResultsOrError","0","Lastest","Reachable","200","Reachable","200","https://rawdevart.com/",""
"378","SenManga","https://raw.senmanga.com","部分可用","NoResultsOrError","0","Last Update","Reachable","200","Reachable","200","https://raw.senmanga.com/",""
"379","ViewComics","https://viewcomics.me","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://viewcomics.me/",""
"380","MangaRaw","https://mangaraw.to/","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://mangaraw.to/",""
"381","ComicK","https://comick.top","部分可用","NoResultsOrError","0","トップ","Reachable","302","Reachable","302","https://comick.top/",""
"382","Rawkuma","https://rawkuma.net","可用","BrowseWorks","20","Updated","Reachable","200","Reachable","200","https://rawkuma.net/",""
"383","KumaScans","https://kumascans.com","部分可用","NoResultsOrError","0","Update","Reachable","200","Reachable","200","https://kumascans.com/",""
"384","Retsu","https://retsu.org","失效","SkippedNetwork","0","Manga","Dead","","Dead","","https://retsu.org","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"385","KissAway","https://klz9.com","可用","BrowseWorks","20","最新更新","Blocked","200","Blocked","200","https://klz9.com/",""
"386","MangaDex","https://mangadex.org","可用","BrowseWorks","6","全部","Blocked","200","Blocked","200","https://mangadex.org/",""
"387","MangaHasu","https://mangahasu.se","部分可用","NoResultsOrError","0","Lastest releases","Blocked","200","Blocked","200","https://mangahasu.se/",""
"388","Reaper Scans","https://reaperscans.com","失效","SkippedNetwork","0","Last Update","Dead","","Dead","","https://reaperscans.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"389","Toonily","https://toonily.net","失效","NoResultsOrError","0","HOME","Blocked","","Blocked","","https://toonily.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""请求的名称有效，但是找不到请求的类型的数据。 (toonily.net:443)""
 ---> System.Net.Http.HttpRequestException: 请求的名称有效，但是找不到请求的类型的数据。 (toonily.net:443)
 ---> System.Net.Sockets.SocketException (11004): 请求的名称有效，但是找不到请求的类型的数据。
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Http.HttpConnectionPool.ConnectToTcpH"
"390","WebtoonXYZ","https://www.webtoon.xyz","部分可用","NoResultsOrError","0","ALL","Blocked","403","Blocked","403","https://www.webtoon.xyz/",""
"391","Shield Manga","https://shieldmanga.club","部分可用","NoResultsOrError","0","Action","Reachable","200","Reachable","200","https://shieldmanga.club/",""
"392","365Manga","https://365manga.com","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://365manga.com/",""
"393","MangaSum","https://mangasum.com","部分可用","NoResultsOrError","0","All genres","Reachable","200","Reachable","200","https://mangasum.com/",""
"394","MyReadingManga","https://myreadingmanga.info","部分可用","NoResultsOrError","0","Manga","Blocked","403","Blocked","403","https://myreadingmanga.info/",""
"395","MangaRock","http://mangarock.club","部分可用","NoResultsOrError","0","Latest Manga","Reachable","200","Reachable","200","http://mangarock.club/",""
"396","MangaHatachi","https://hachimanga.com","部分可用","NoResultsOrError","0","ホーム ","Reachable","302","Reachable","200","https://hachimanga.com/",""
"397","MangaBat","https://m.mangabat.com","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://emojilar.com/",""
"398","MangaToro","https://mangatoro.com","部分可用","NoResultsOrError","0","Last updated","Reachable","200","Reachable","200","https://mangatoro.com/",""
"399","ReadComicsOnline","https://readcomicsonline.ru","部分可用","NoResultsOrError","0","Latest","Blocked","403","Blocked","403","https://readcomicsonline.ru/",""
"400","MangaOwl","https://mangaowl.net","部分可用","NoResultsOrError","0","4 koma","Reachable","200","Reachable","200","https://mangaowl.net/",""
"401","MangaKakalot","https://mangakakalot.com","部分可用","NoResultsOrError","0","ALL","Blocked","403","Blocked","403","https://mangakakalot.com/",""
"402","Manganelo","https://manganelo.com","部分可用","NoResultsOrError","0","Newest","Blocked","403","Blocked","403","https://manganelo.com/",""
"403","Mangahere","http://mangahere.today","部分可用","NoResultsOrError","0","Lastest","Reachable","200","Reachable","200","http://mangahere.today/",""
"404","LoveHug","https://weloma.art","可用","BrowseWorks","20","Most views","Blocked","200","Blocked","200","https://weloma.net/",""
"405","Isekaiscan","https://isekaiscan.com","部分可用","NoResultsOrError","0","Lastest","Reachable","200","Reachable","200","https://isekaiscan.com/",""
"406","剧能玩","http://appserver.jnwtv.com:8080","失效","NotTestedNoCategory","0","","Dead","","Dead","","http://appserver.jnwtv.com:8080","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"407","杂志迷","https://android2024.zazhimi.net","失效","SkippedNetwork","0","热门","Dead","","Dead","","https://android2024.zazhimi.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"408","次元小镇","https://dimtown.com","失效","SkippedNetwork","0","摄影","Dead","","Dead","","https://dimtown.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"409","堆糖图库","https://www.duitang.com","失效","SkippedNetwork","0","壁纸","Dead","","Dead","","https://www.duitang.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"410","哔哩相簿","https://h.bilibili.com","可用","BrowseWorks","1","首页","Reachable","200","Reachable","200","https://h.bilibili.com/",""
"411","美桌网","http://www.win4000.com","部分可用","NoResultsOrError","0","风景","Reachable","200","Reachable","200","http://www.win4000.com/",""
"412","萌图社","https://moetu.club","失效","SkippedNetwork","0","全部","Dead","","Dead","","https://moetu.club","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"413","瞎扯","https://xcxsd.org","失效","SkippedNetwork","0","养眼图片","Dead","","Dead","","https://xcxsd.org","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"414","Ammmi二次元","https://www.ammmi.com","失效","SkippedNetwork","0","动漫图片","Dead","","Dead","","https://www.ammmi.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"415","和邪社","https://www.hexieshe.cn","失效","NoResultsOrError","0","图毒生灵","Dead","","Dead","","https://www.hexieshe.cn","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"416","绝对领域","http://www.jdlingyu.com","需要登录","NoResultsOrError","0","绅士好物","Login","200","Login","200","https://www.jdlingyu.com/",""
"417","Cosplay啦","http://ciyuandao.com/photo","可用","BrowseWorks","20","COS正片","Dead","","Dead","","http://ciyuandao.com/photo","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"418","天极图片","http://pic.yesky.com","失效","NoResultsOrError","0","明星写真","Dead","","Dead","","http://pic.yesky.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"419","唯美女生","https://www.vmgirls.com","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://forsale.godaddy.com/forsale/vmgirls.com?traffic_id=GoDaddy_DLS&traffic_type=TDFS&utm_campaign=TDFS_GoDaddy_DLS&utm_medium=sn_affiliate_click&utm_source=TDFS",""
"420","秀人集","http://98.987328.xyz","失效","SkippedNetwork","0","最近更新","Dead","","Dead","","http://98.987328.xyz","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"421","唯一图库","http://www.mmonly.cc","可用","BrowseWorks","20","美女图片","Reachable","200","Reachable","200","http://www.mmonly.cc/",""
"422","羁绊图库","http://www.005.tv","失效","NoResultsOrError","0","动漫美图","Blocked","","Blocked","","http://www.005.tv","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""请求的名称有效，但是找不到请求的类型的数据。 (www.005.tv:80)""
 ---> System.Net.Http.HttpRequestException: 请求的名称有效，但是找不到请求的类型的数据。 (www.005.tv:80)
 ---> System.Net.Sockets.SocketException (11004): 请求的名称有效，但是找不到请求的类型的数据。
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Http.HttpConnectionPool.ConnectToTcpHostA"
"423","必应壁纸","https://bing.ioliu.cn","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","https://bing.ioliu.cn/",""
"424","轻小说文库（轻小说）","https://www.wenku8.cc","可用","BrowseWorks","20","电击文库","Blocked","403","Blocked","403","https://www.wenku8.net/",""
"425","哔哩轻漫画","https://www.bilimanga.net","可用","BrowseWorks","20","最近更新","Reachable","200","Reachable","200","https://www.bilimanga.net/",""
"426","哔哩轻小说（轻小说）","https://m.bilinovel.com","可用","BrowseWorks","20","最近更新","Reachable","200","Reachable","200","https://www.bilinovel.net/",""
"427","神凑轻小说（轻小说）","https://m.shencou.com","可用","BrowseWorks","20","电击文库","Blocked","403","Blocked","403","https://m.shencou.com/",""
"428","ESJ轻小说（轻小说）","https://www.esjzone.cc","部分可用","NoResultsOrError","0","全部","Blocked","200","Blocked","200","https://www.esjzone.cc/",""
"429","香香腐宅（轻小说）","https://boyloveheaven13.cc","可用","BrowseWorks","20","每日更新","Reachable","200","Reachable","200","https://boylove.cc/",""
"430","拷贝轻小说（轻小说）","https://www.copy4000.com/h5/discover","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.copy4000.com/h5/discover",""
"431","真白萌轻小说（轻小说）","https://masiro.me","需要登录","SkippedNetwork","0","全部小说","Login","403","Login","403","https://masiro.me/admin/auth/login",""
"432","樱花动漫ACD（动画）","http://m.yinghuadm.io","部分可用","NotTestedNoCategory","0","","Reachable","200","Reachable","200","http://m.yinghuadm.io/",""
"433","AGE动漫（动画）","https://www.agemys.org","失效","SkippedNetwork","0","更新时间","Dead","","Dead","","https://www.agemys.org","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid because of errors in the certificate chain: NotTimeValid
   at System.Net.Security.SslStream.CompleteHandshake(SslA"
"434","NT动漫（动画）","http://www.ntdm.tv","失效","NoResultsOrError","0","每日更新","Dead","","Dead","","http://www.ntdm.tv","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"435","OmoFun动漫（动画）","https://www.omofuns.com","可用","BrowseWorks","20","日漫","Dead","","Reachable","200","https://www.omofuns.com/","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"436","囧次元（动画）","http://tv.yy-fun.cc","失效","NoResultsOrError","0","最新","Dead","","Dead","","http://tv.yy-fun.cc","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 10 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"437","曼波动画（动画）","https://app.omofun1.top","部分可用","NoResultsOrError","0","最新","Blocked","","Blocked","","https://app.omofun1.top","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"438","MiFun动画（动画）","https://ios.mifun.org","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://ios.mifun.org/",""
"439","爱云影视（动画）","https://www.iyunys.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://www.iyunys.com/",""
"440","小霸王（游戏）","https://www.yikm.net","可用","BrowseWorks","20","FC","Reachable","200","Reachable","200","https://www.yikm.net/",""
